glucose,glycogen,fatty_acid,triglycerides,glycerol,amino_acid,ammonia,urea,cholesterol,bile_acid,atp,adp,nad_plus,nadh,nadph,acetyl_coa,ketone_body,lactate,oxygen,albumin,clotting_factor,phaseI_intermediates,conjugates,ornithine,citrulline,argininosuccinate,arginine,ethanol,acetaldehyde,acetate,insulin,glucagon,epinephrine,cortisol,inflammation,oxygen_pressure,pH,temperature,is_postprandial,insulin_degrading_enzyme_activity,liver_function,xenobiotic_load,insulin_sensitivity,time,scenario
80.92300480238566,400.0,32.88988678028938,80.0,6.0471484861997435,11.279789967144191,0.06467582251667112,10.32963818264738,18.899999999999984,6.099999999999996,91.97322571017186,7.264294607045348,35.94490678947842,24.055093210521576,20.0,24.30611321971062,1.0,0.8687026608743943,95.50331864946408,49.0762673575004,13.889828867500167,0.0,0.0,1.1648190913236922,0.24715458462030046,0.6242810616996843,0.48651264257095395,0.0,0.0,0.0,0.0,0.3899999999999999,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,0.16666666666666666,normal_three_meals
80.7012061608781,400.0,31.90033625246795,80.0,5.893836854692013,10.372290937607808,0.04527307576166978,10.426940711161572,18.799999999999983,6.199999999999996,92.86347613479253,6.574186619376039,34.97264951897403,25.027350481025966,20.0,25.605263747532053,1.0,0.6518908347854862,95.24906833821748,49.550018536120454,14.092865086908763,0.0,0.0,1.2134703555807875,0.19241095598921165,0.5735712247458375,0.5140663263967,0.0,0.0,0.0,0.0,0.3799999999999999,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,0.18333333333333332,normal_three_meals
80.43582835109318,400.0,30.963423138621703,80.0,5.758840179499532,9.538156806158858,0.03169115303316884,10.529753976440912,18.69999999999998,6.299999999999995,93.68659406309503,5.949638890535316,34.0243748029997,25.975625197000294,20.0,26.849376861378303,1.0,0.45167260060437875,95.01897180653933,49.98565475549998,14.279566323785703,0.0,0.0,1.2648769882204576,0.14826959192094907,0.5165802665934335,0.5259673060665275,0.0,0.0,0.0,0.0,0.3699999999999999,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,0.2,normal_three_meals
80.13149553892495,400.0,30.076131347784766,80.0,5.640410246417703,8.771237464707498,0.022183807123218192,10.634947437654217,18.59999999999998,6.399999999999995,94.44755730986823,5.384423195934461,33.100016762236855,26.89998323776314,20.0,28.04146865221524,1.0,0.2665365092936324,94.81073444537058,50.38625734135865,14.451253146296562,0.0,0.0,1.3174737188271104,0.113296060254615,0.4577450908510315,0.5240898981719088,0.0,0.0,0.0,0.0,0.3599999999999999,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,0.21666666666666667,normal_three_meals
79.79238497403958,400.0,29.235638356568945,80.0,5.536965755297034,8.06591872570438,0.015528664986252735,10.739765417288599,18.49999999999998,6.499999999999995,95.15108684075136,4.872902992320687,32.19942281483809,27.800577185161913,20.0,29.18436164343106,1.0,0.09511581108192124,94.62227963351287,50.75464931487637,14.609135420661296,0.0,0.0,1.3698827086443013,0.08596238431519596,0.4001848907572097,0.5108209367077333,0.0,0.0,0.0,0.0,0.34999999999999987,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,0.23333333333333334,normal_three_meals
79.422270811211,400.0,28.43930191819761,80.0,5.447076076781081,7.417073923646164,0.010870065490376914,10.841929604630145,18.399999999999977,6.599999999999994,95.80161521618476,4.409977208050222,31.322367011121184,28.677632988878816,20.0,30.280698081802395,1.0,0.0,94.45172802878164,51.09341790135595,14.754321957723976,0.0,0.0,1.4209648023150747,0.064832268516513,0.34593662790032653,0.48869372751762863,0.0,0.0,0.0,0.0,0.33999999999999986,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,0.25,normal_three_meals
79.02709037141454,400.0,27.6846477472243,80.0,5.368688567226007,6.81926197867232,0.007609045843263841,10.93966835013367,18.299999999999976,6.699999999999994,96.4027689321267,3.9910293732854507,30.46856181451013,29.53143818548987,20.0,31.332952252775705,1.0,0.0,94.29737882649988,51.40493500614909,14.887829288349607,0.0,0.0,1.4698341750668376,0.048643607608672174,0.2961989828752151,0.4601423075941682,0.0,0.0,0.0,0.0,0.32999999999999985,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,0.26666666666666666,normal_three_meals
78.61304414193832,400.0,26.969358104450613,80.0,5.29968844465499,6.267306137380963,0.005326332090284689,11.031696811652504,18.199999999999974,6.799999999999994,96.95775404287694,3.611881582823333,29.63766849353429,30.36233150646571,20.0,32.34344189554939,1.0,0.0,94.1576927984349,51.69134400925333,15.01057600396571,0.0,0.0,1.5158484058262545,0.03633323907904967,0.25155226858277374,0.42735364265037756,0.0,0.0,0.0,0.0,0.31999999999999984,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,0.2833333333333333,normal_three_meals
78.18217729224837,400.0,26.29126121269039,80.0,5.239220255264982,5.757599579748097,0.003728432463199282,11.11716754018258,18.099999999999973,6.899999999999993,97.47025370725666,3.2687528324551165,28.829306273001116,31.170693726998884,20.0,33.31433878730961,1.0,0.0,94.03127694303608,51.95457086702333,15.123387514438567,0.0,0.0,1.5585837700912921,0.027031166982420175,0.21214178658993388,0.39219336783685677,0.0,0.0,0.0,0.0,0.30999999999999983,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,0.3,normal_three_meals
77.73635089994748,400.0,25.648321439639883,80.0,5.18650599483509,5.28682934453332,0.0026099027242394972,11.19560621374995,17.99999999999997,6.999999999999993,97.94365505774735,2.9582213133718804,28.043060377411088,31.956939622588912,20.0,34.247678560360114,1.0,0.0,93.91687059390014,52.196390049372745,15.227024306874034,0.0,0.0,1.5978031068749778,0.020040346626653906,0.17782277936667315,0.3561830515874722,0.0,0.0,0.0,0.0,0.2999999999999998,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,0.31666666666666665,normal_three_meals
